Car_url,Year,Make,Model,Fuel_type,Price,Kms_Driven,Transmission,Address,City,Down_payment_amount,Loan_amount,Interest_rate_annual,Tenure_months,Emi
https://www.spinny.com/buy-used-cars/bangalore/kia/sonet/htx-15-diesel-imt-bellandur-outer-ring-road-2023/21155371/,2023,Kia,Sonet,diesel,1057000,37500,manual,"Outer Ring Road, Bangalore",Bangalore,211400,845600,9.5,60,17759
https://www.spinny.com/buy-used-cars/bangalore/nissan/micra-active/xl-malleshwaram-2017/25496486/,2017,Nissan,Micra Active,petrol,341000,56500,manual,"Malleshwaram, Bangalore",Bangalore,68200,272800,9.5,60,5729
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/alto-k10/vxi-malleshwaram-2013/23855037/,2013,Maruti,Alto K10,petrol,206999,136500,manual,"Malleshwaram, Bangalore",Bangalore,41399,165600,9.5,60,3478
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/alto-k10/vxi-amt-o-whitefield-road-2019/25211289/,2019,Maruti,Alto K10,petrol,378000,41000,automatic,"Whitefield Road, Bangalore",Bangalore,75600,302400,9.5,60,6351
https://www.spinny.com/buy-used-cars/bangalore/nissan/sunny/xl-malleshwaram-2012/22196501/,2012,Nissan,Sunny,petrol,263000,80000,manual,"Malleshwaram, Bangalore",Bangalore,52600,210400,9.5,60,4419
https://www.spinny.com/buy-used-cars/bangalore/ford/figo/duratec-petrol-titanium-12-whitefield-2011/24294825/,2011,Ford,Figo,petrol,231000,67000,manual,"Whitefield, Bangalore",Bangalore,46200,184800,9.5,60,3881
https://www.spinny.com/buy-used-cars/bangalore/kia/seltos/gtx-plus-dct-14-yelahanka-2020/23109480/,2020,Kia,Seltos,petrol,1131000,87000,automatic,"Yelahanka, Bangalore",Bangalore,226200,904800,9.5,60,19002
https://www.spinny.com/buy-used-cars/bangalore/volkswagen/vento/highline-12-p-at-malleshwaram-2017/25415775/,2017,Volkswagen,Vento,petrol,541000,118000,automatic,"Malleshwaram, Bangalore",Bangalore,108200,432800,9.5,60,9090
https://www.spinny.com/buy-used-cars/bangalore/tata/nexon/xza-plus-amt-petrol-whitefield-2019/25555817/,2019,Tata,Nexon,petrol,672000,45000,automatic,"Whitefield, Bangalore",Bangalore,134400,537600,9.5,60,11291
https://www.spinny.com/buy-used-cars/bangalore/ford/figo/duratorq-diesel-exi-14-kengeri-2012/24776501/,2012,Ford,Figo,diesel,229000,127500,manual,"Kengeri, Bangalore",Bangalore,45800,183200,9.5,60,3848
https://www.spinny.com/buy-used-cars/bangalore/volkswagen/polo/highline12l-p-malleshwaram-2014/25008646/,2014,Volkswagen,Polo,petrol,438000,90500,manual,"Malleshwaram, Bangalore",Bangalore,87600,350400,9.5,60,7359
https://www.spinny.com/buy-used-cars/bangalore/datsun/go/t-malleshwaram-2015/25081653/,2015,Datsun,GO,petrol,235000,49000,manual,"Malleshwaram, Bangalore",Bangalore,47000,188000,9.5,60,3948
https://www.spinny.com/buy-used-cars/bangalore/ford/ecosport/trend-15l-tdci-kengeri-2017/25447415/,2017,Ford,EcoSport,diesel,515000,119000,manual,"Kengeri, Bangalore",Bangalore,103000,412000,9.5,60,8653
https://www.spinny.com/buy-used-cars/bangalore/hyundai/creta/14-s-bellandur-outer-ring-road-2019/23193251/,2019,Hyundai,Creta,diesel,996000,84000,manual,"Outer Ring Road, Bangalore",Bangalore,199200,796800,9.5,60,16734
https://www.spinny.com/buy-used-cars/bangalore/mahindra/xuv-300/w8-o-15-diesel-amt-yelahanka-2022/21424090/,2022,Mahindra,XUV 300,diesel,1038000,38000,automatic,"Yelahanka, Bangalore",Bangalore,207600,830400,9.5,60,17440
https://www.spinny.com/buy-used-cars/bangalore/tata/nexon/xza-plus-s-btm-layout-2021/25509957/,2021,Tata,Nexon,petrol,802999,63500,automatic,"BTM Layout, Bangalore",Bangalore,160599,642400,9.5,60,13492
https://www.spinny.com/buy-used-cars/bangalore/renault/triber/rxz-yelahanka-2022/25817935/,2022,Renault,Triber,petrol,515000,39000,manual,"Yelahanka, Bangalore",Bangalore,103000,412000,9.5,60,8653
https://www.spinny.com/buy-used-cars/bangalore/honda/jazz/v-at-petrol-yelahanka-2015/23556119/,2015,Honda,Jazz,petrol,425000,180500,automatic,"Yelahanka, Bangalore",Bangalore,85000,340000,9.5,60,7141
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/brezza/zxi-plus-at-yelahanka-2024/25359914/,2024,Maruti,Brezza,petrol,1295000,27500,automatic,"Yelahanka, Bangalore",Bangalore,259000,1036000,9.5,60,21758
https://www.spinny.com/buy-used-cars/bangalore/tata/nexon/xza-plus-o-whitefield-road-2021/24388261/,2021,Tata,Nexon,petrol,890000,26000,automatic,"Whitefield Road, Bangalore",Bangalore,178000,712000,9.5,60,14953
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/ciaz/zxi-at-whitefield-2016/24594505/,2016,Maruti,Ciaz,petrol,575000,67000,automatic,"Whitefield, Bangalore",Bangalore,115000,460000,9.5,60,9661
https://www.spinny.com/buy-used-cars/bangalore/hyundai/i10/sportz-12-whitefield-2010/24933535/,2010,Hyundai,i10,petrol,202999,75500,manual,"Whitefield, Bangalore",Bangalore,40599,162400,9.5,60,3411
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/celerio/vxi-o-amt-whitefield-2021/25318462/,2021,Maruti,Celerio,petrol,441000,77000,automatic,"Whitefield, Bangalore",Bangalore,88200,352800,9.5,60,7409
https://www.spinny.com/buy-used-cars/bangalore/hyundai/creta/16-sx-at-yelahanka-2018/24041023/,2018,Hyundai,Creta,diesel,1084000,96000,automatic,"Yelahanka, Bangalore",Bangalore,216800,867200,9.5,60,18213
https://www.spinny.com/buy-used-cars/bangalore/toyota/etios/gd-kengeri-2013/25540468/,2013,Toyota,Etios,diesel,392000,148000,manual,"Kengeri, Bangalore",Bangalore,78400,313600,9.5,60,6586
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/celerio/zxi-amt-whitefield-road-2017/25253233/,2017,Maruti,Celerio,petrol,328000,82500,automatic,"Whitefield Road, Bangalore",Bangalore,65600,262400,9.5,60,5511
https://www.spinny.com/buy-used-cars/bangalore/renault/kwid/rxt-malleshwaram-2016/25062954/,2016,Renault,Kwid,petrol,239000,107500,manual,"Malleshwaram, Bangalore",Bangalore,47800,191200,9.5,60,4016
https://www.spinny.com/buy-used-cars/bangalore/volkswagen/polo/highline12l-p-whitefield-road-2015/25063374/,2015,Volkswagen,Polo,petrol,468000,104000,manual,"Whitefield Road, Bangalore",Bangalore,93600,374400,9.5,60,7863
https://www.spinny.com/buy-used-cars/bangalore/hyundai/aura/sx-plus-12-amt-petrol-whitefield-road-2022/22807302/,2022,Hyundai,Aura,petrol,613000,65000,automatic,"Whitefield Road, Bangalore",Bangalore,122600,490400,9.5,60,10299
https://www.spinny.com/buy-used-cars/bangalore/renault/triber/rxz-easyr-amt-btm-layout-2022/24579846/,2022,Renault,Triber,petrol,690000,25000,automatic,"BTM Layout, Bangalore",Bangalore,138000,552000,9.5,60,11593
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/swift-dzire/vxi-12-bsiv-malleshwaram-2011/25277558/,2011,Maruti,Swift Dzire,petrol,300000,147500,manual,"Malleshwaram, Bangalore",Bangalore,60000,240000,9.5,60,5040
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/baleno/alpha-12-malleshwaram-2016/25049596/,2016,Maruti,Baleno,petrol,541000,61500,manual,"Malleshwaram, Bangalore",Bangalore,108200,432800,9.5,60,9090
https://www.spinny.com/buy-used-cars/bangalore/nissan/magnite/xv-turbo-cvt-dual-tone-btm-layout-2021/25602570/,2021,Nissan,Magnite,petrol,653000,55500,automatic,"BTM Layout, Bangalore",Bangalore,130600,522400,9.5,60,10971
https://www.spinny.com/buy-used-cars/bangalore/honda/city/sv-cvt-btm-layout-2014/25215023/,2014,Honda,City,petrol,430000,90000,automatic,"BTM Layout, Bangalore",Bangalore,86000,344000,9.5,60,7225
https://www.spinny.com/buy-used-cars/bangalore/hyundai/elite-i20/asta-12-yelahanka-2015/24249012/,2015,Hyundai,Elite i20,petrol,462000,83000,manual,"Yelahanka, Bangalore",Bangalore,92400,369600,9.5,60,7762
https://www.spinny.com/buy-used-cars/bangalore/honda/amaze/12-s-at-ivtec-malleshwaram-2014/22254499/,2014,Honda,Amaze,petrol,367000,70500,automatic,"Malleshwaram, Bangalore",Bangalore,73400,293600,9.5,60,6166
https://www.spinny.com/buy-used-cars/bangalore/toyota/glanza/v-cvt-whitefield-road-2019/24878298/,2019,Toyota,Glanza,petrol,596000,94500,automatic,"Whitefield Road, Bangalore",Bangalore,119200,476800,9.5,60,10014
https://www.spinny.com/buy-used-cars/bangalore/tata/zest/xm-petrol-malleshwaram-2017/23049565/,2017,Tata,Zest,petrol,424000,53500,manual,"Malleshwaram, Bangalore",Bangalore,84800,339200,9.5,60,7124
https://www.spinny.com/buy-used-cars/bangalore/honda/city/vx-cvt-whitefield-road-2014/25353076/,2014,Honda,City,petrol,521000,86500,automatic,"Whitefield Road, Bangalore",Bangalore,104200,416800,9.5,60,8754
https://www.spinny.com/buy-used-cars/bangalore/volkswagen/vento/comfortline-petrol-at-yelahanka-2015/25438696/,2015,Volkswagen,Vento,petrol,443000,100000,automatic,"Yelahanka, Bangalore",Bangalore,88600,354400,9.5,60,7443
https://www.spinny.com/buy-used-cars/bangalore/ford/figo/duratec-petrol-zxi-12-whitefield-road-2010/25686227/,2010,Ford,Figo,petrol,167000,99000,manual,"Whitefield Road, Bangalore",Bangalore,33400,133600,9.5,60,2806
https://www.spinny.com/buy-used-cars/bangalore/nissan/sunny/xl-btm-layout-2013/24395880/,2013,Nissan,Sunny,petrol,300000,84000,manual,"BTM Layout, Bangalore",Bangalore,60000,240000,9.5,60,5040
https://www.spinny.com/buy-used-cars/bangalore/volkswagen/taigun/topline-10-tsi-at-bellandur-outer-ring-road-2022/25186887/,2022,Volkswagen,Taigun,petrol,1164000,88500,automatic,"Outer Ring Road, Bangalore",Bangalore,232800,931200,9.5,60,19557
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/swift/vxi-malleshwaram-2015/24383694/,2015,Maruti,Swift,petrol,412000,80500,manual,"Malleshwaram, Bangalore",Bangalore,82400,329600,9.5,60,6922
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/dzire/zxi-plus-ags-whitefield-road-2024/24921161/,2024,Maruti,Dzire,petrol,869000,13500,automatic,"Whitefield Road, Bangalore",Bangalore,173800,695200,9.5,60,14600
https://www.spinny.com/buy-used-cars/bangalore/tata/nano/twist-xt-btm-layout-2015/25734204/,2015,Tata,Nano,petrol,169000,69000,manual,"BTM Layout, Bangalore",Bangalore,33800,135200,9.5,60,2839
https://www.spinny.com/buy-used-cars/bangalore/nissan/magnite/xv-premium-turbo-dual-tone-whitefield-road-2021/22722093/,2021,Nissan,Magnite,petrol,649000,46500,manual,"Whitefield Road, Bangalore",Bangalore,129800,519200,9.5,60,10904
https://www.spinny.com/buy-used-cars/bangalore/hyundai/i10/sportz-11-irde2-yelahanka-2014/25094244/,2014,Hyundai,i10,petrol,292000,78500,manual,"Yelahanka, Bangalore",Bangalore,58400,233600,9.5,60,4906
https://www.spinny.com/buy-used-cars/bangalore/honda/brio/vx-at-malleshwaram-2016/24118594/,2016,Honda,Brio,petrol,369000,112500,automatic,"Malleshwaram, Bangalore",Bangalore,73800,295200,9.5,60,6200
https://www.spinny.com/buy-used-cars/bangalore/renault/kwid/rxt-yelahanka-2015/25415307/,2015,Renault,Kwid,petrol,220000,137500,manual,"Yelahanka, Bangalore",Bangalore,44000,176000,9.5,60,3696
https://www.spinny.com/buy-used-cars/bangalore/mg-motors/hector/sharp-20-diesel-turbo-mt-bellandur-outer-ring-road-2022/23352927/,2022,MG,Hector,diesel,1554000,23000,manual,"Outer Ring Road, Bangalore",Bangalore,310800,1243200,9.5,60,26110
https://www.spinny.com/buy-used-cars/bangalore/ford/ecosport/titanium-15l-tivct-at-btm-layout-2018/22560146/,2018,Ford,EcoSport,petrol,684000,92000,automatic,"BTM Layout, Bangalore",Bangalore,136800,547200,9.5,60,11492
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/celerio/vxi-amt-whitefield-2014/24091746/,2014,Maruti,Celerio,petrol,298000,121000,automatic,"Whitefield, Bangalore",Bangalore,59600,238400,9.5,60,5007
https://www.spinny.com/buy-used-cars/bangalore/honda/br-v/vx-petrol-btm-layout-2016/25152538/,2016,Honda,BR-V,petrol,625000,109000,manual,"BTM Layout, Bangalore",Bangalore,125000,500000,9.5,60,10501
https://www.spinny.com/buy-used-cars/bangalore/ford/ecosport/titanium-15l-tivct-at-yelahanka-2017/24734264/,2017,Ford,EcoSport,petrol,605000,52000,automatic,"Yelahanka, Bangalore",Bangalore,121000,484000,9.5,60,10165
https://www.spinny.com/buy-used-cars/bangalore/hyundai/grand-i10-nios/asta-amt-12-kappa-vtvt-btm-layout-2022/25638214/,2022,Hyundai,Grand i10 Nios,petrol,716000,16500,automatic,"BTM Layout, Bangalore",Bangalore,143200,572800,9.5,60,12030
https://www.spinny.com/buy-used-cars/bangalore/ford/figo-aspire/titanium15-tdci-kengeri-2015/25451774/,2015,Ford,Figo Aspire,diesel,381000,80500,manual,"Kengeri, Bangalore",Bangalore,76200,304800,9.5,60,6401
https://www.spinny.com/buy-used-cars/bangalore/kia/sonet/gtx-plus-15-yelahanka-2021/22800096/,2021,Kia,Sonet,diesel,981000,67500,manual,"Yelahanka, Bangalore",Bangalore,196200,784800,9.5,60,16482
https://www.spinny.com/buy-used-cars/bangalore/mg-motors/hector-plus/sharp-20-diesel-turbo-mt-6-str-yelahanka-2021/19539171/,2021,MG,Hector Plus,diesel,1424000,101500,manual,"Yelahanka, Bangalore",Bangalore,284800,1139200,9.5,60,23925
https://www.spinny.com/buy-used-cars/bangalore/hyundai/verna/fluidic-16-crdi-sx-opt-btm-layout-2012/24772246/,2012,Hyundai,Verna,diesel,446000,99000,manual,"BTM Layout, Bangalore",Bangalore,89200,356800,9.5,60,7493
https://www.spinny.com/buy-used-cars/bangalore/hyundai/verna/sx-o-10-turbo-dct-bellandur-outer-ring-road-2021/22035871/,2021,Hyundai,Verna,petrol,999000,92000,automatic,"Outer Ring Road, Bangalore",Bangalore,199800,799200,9.5,60,16785
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/alto-k10/vxi-amt-o-btm-layout-2019/25613129/,2019,Maruti,Alto K10,petrol,373000,31500,automatic,"BTM Layout, Bangalore",Bangalore,74600,298400,9.5,60,6267
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/swift/lxi-o-yelahanka-2017/24949751/,2017,Maruti,Swift,petrol,493000,6500,manual,"Yelahanka, Bangalore",Bangalore,98600,394400,9.5,60,8283
https://www.spinny.com/buy-used-cars/bangalore/hyundai/creta/16-sx-at-whitefield-road-2018/21949791/,2018,Hyundai,Creta,diesel,1108000,74500,automatic,"Whitefield Road, Bangalore",Bangalore,221600,886400,9.5,60,18616
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/dzire/zxi-plus-amt-malleshwaram-2017/25485205/,2017,Maruti,Dzire,petrol,484000,91500,automatic,"Malleshwaram, Bangalore",Bangalore,96800,387200,9.5,60,8132
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/baleno/zeta-12-btm-layout-2017/23788891/,2017,Maruti,Baleno,petrol,534000,55500,manual,"BTM Layout, Bangalore",Bangalore,106800,427200,9.5,60,8972
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/baleno/delta-12-malleshwaram-2017/26060135/,2017,Maruti,Baleno,petrol,500000,51500,manual,"Malleshwaram, Bangalore",Bangalore,100000,400000,9.5,60,8401
https://www.spinny.com/buy-used-cars/bangalore/mahindra/kuv100/k4-6-str-malleshwaram-2016/24121959/,2016,Mahindra,KUV100,petrol,296000,57500,manual,"Malleshwaram, Bangalore",Bangalore,59200,236800,9.5,60,4973
https://www.spinny.com/buy-used-cars/bangalore/hyundai/venue/sxo-15-crdi-bellandur-outer-ring-road-2021/20570017/,2021,Hyundai,Venue,diesel,857000,72000,manual,"Outer Ring Road, Bangalore",Bangalore,171400,685600,9.5,60,14399
https://www.spinny.com/buy-used-cars/bangalore/hyundai/elite-i20/asta-14-crdi-yelahanka-2015/25836392/,2015,Hyundai,Elite i20,diesel,484000,100500,manual,"Yelahanka, Bangalore",Bangalore,96800,387200,9.5,60,8132
https://www.spinny.com/buy-used-cars/bangalore/ford/ecosport/titanium-15l-tivct-20202021-malleshwaram-2020/25664527/,2020,Ford,EcoSport,petrol,755000,34000,manual,"Malleshwaram, Bangalore",Bangalore,151000,604000,9.5,60,12685
https://www.spinny.com/buy-used-cars/bangalore/hyundai/creta/sxo-16l-vtvt-petrol-cngoutside-fitted-yelahanka-2019/21308524/,2019,Hyundai,Creta,cng,952000,44000,manual,"Yelahanka, Bangalore",Bangalore,190400,761600,9.5,60,15995
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/baleno/delta-12-at-yelahanka-2016/25400303/,2016,Maruti,Baleno,petrol,522000,51000,automatic,"Yelahanka, Bangalore",Bangalore,104400,417600,9.5,60,8770
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/baleno/zeta-12-malleshwaram-2016/24356894/,2016,Maruti,Baleno,petrol,480000,62000,manual,"Malleshwaram, Bangalore",Bangalore,96000,384000,9.5,60,8065
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/celerio/vxi-amt-malleshwaram-2015/25881575/,2015,Maruti,Celerio,petrol,288000,65500,automatic,"Malleshwaram, Bangalore",Bangalore,57600,230400,9.5,60,4839
https://www.spinny.com/buy-used-cars/bangalore/volkswagen/vento/highline-diesel-at-kengeri-2015/24695020/,2015,Volkswagen,Vento,diesel,538000,114500,automatic,"Kengeri, Bangalore",Bangalore,107600,430400,9.5,60,9039
https://www.spinny.com/buy-used-cars/bangalore/mahindra/xuv700/ax-5-petrol-at-5-str-bellandur-outer-ring-road-2023/24813675/,2023,Mahindra,XUV700,petrol,1836000,16000,automatic,"Outer Ring Road, Bangalore",Bangalore,367200,1468800,9.5,60,30848
https://www.spinny.com/buy-used-cars/bangalore/ford/figo-aspire/titanium-12-tivct-yelahanka-2020/24916967/,2020,Ford,Figo Aspire,petrol,528000,31000,manual,"Yelahanka, Bangalore",Bangalore,105600,422400,9.5,60,8871
https://www.spinny.com/buy-used-cars/bangalore/honda/mobilio/v-diesel-malleshwaram-2015/24600270/,2015,Honda,Mobilio,diesel,507000,128000,manual,"Malleshwaram, Bangalore",Bangalore,101400,405600,9.5,60,8518
https://www.spinny.com/buy-used-cars/bangalore/tata/nexon/xza-plus-o-diesel-bellandur-outer-ring-road-2022/20038608/,2022,Tata,Nexon,diesel,986000,87500,automatic,"Outer Ring Road, Bangalore",Bangalore,197200,788800,9.5,60,16566
https://www.spinny.com/buy-used-cars/bangalore/ford/figo/ambiente-12-tivct-yelahanka-2016/24944417/,2016,Ford,Figo,petrol,369000,60000,manual,"Yelahanka, Bangalore",Bangalore,73800,295200,9.5,60,6200
https://www.spinny.com/buy-used-cars/bangalore/hyundai/eon/sportz-yelahanka-2018/24066223/,2018,Hyundai,Eon,petrol,318000,86000,manual,"Yelahanka, Bangalore",Bangalore,63600,254400,9.5,60,5343
https://www.spinny.com/buy-used-cars/bangalore/honda/jazz/v-petrol-btm-layout-2018/21459319/,2018,Honda,Jazz,petrol,409000,115500,manual,"BTM Layout, Bangalore",Bangalore,81800,327200,9.5,60,6872
https://www.spinny.com/buy-used-cars/bangalore/hyundai/creta/16-sx-whitefield-road-2019/22093416/,2019,Hyundai,Creta,diesel,1113000,62500,manual,"Whitefield Road, Bangalore",Bangalore,222600,890400,9.5,60,18700
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/celerio/zxi-o-amt-btm-layout-2017/24094490/,2017,Maruti,Celerio,petrol,372000,118500,automatic,"BTM Layout, Bangalore",Bangalore,74400,297600,9.5,60,6250
https://www.spinny.com/buy-used-cars/bangalore/datsun/redi-go/s-10-20172019-malleshwaram-2019/23589452/,2019,Datsun,Redi-GO,petrol,252000,69000,manual,"Malleshwaram, Bangalore",Bangalore,50400,201600,9.5,60,4234
https://www.spinny.com/buy-used-cars/bangalore/hyundai/elite-i20/asta-12-o-cvt-kengeri-2019/23614472/,2019,Hyundai,Elite i20,petrol,655000,63000,automatic,"Kengeri, Bangalore",Bangalore,131000,524000,9.5,60,11005
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/ertiga/vdi-15-diesel-yelahanka-2020/22539569/,2020,Maruti,Ertiga,diesel,1165000,54000,manual,"Yelahanka, Bangalore",Bangalore,233000,932000,9.5,60,19574
https://www.spinny.com/buy-used-cars/bangalore/skoda/rapid/style-15-tdi-at-yelahanka-2016/22343912/,2016,Skoda,Rapid,diesel,600000,95500,automatic,"Yelahanka, Bangalore",Bangalore,120000,480000,9.5,60,10081
https://www.spinny.com/buy-used-cars/bangalore/hyundai/elite-i20/asta-12-malleshwaram-2015/21361548/,2015,Hyundai,Elite i20,petrol,487000,42000,manual,"Malleshwaram, Bangalore",Bangalore,97400,389600,9.5,60,8182
https://www.spinny.com/buy-used-cars/bangalore/hyundai/verna/fluidic-16-crdi-sx-opt-yelahanka-2012/22933037/,2012,Hyundai,Verna,diesel,422000,90500,manual,"Yelahanka, Bangalore",Bangalore,84400,337600,9.5,60,7090
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/wagon-r-10/vxi-amt-btm-layout-2016/23752746/,2016,Maruti,Wagon R 1.0,petrol,359000,80000,automatic,"BTM Layout, Bangalore",Bangalore,71800,287200,9.5,60,6032
https://www.spinny.com/buy-used-cars/bangalore/tata/altroz/xz-plus-iturbo-petrol-yelahanka-2022/26025588/,2022,Tata,Altroz,petrol,582000,18000,manual,"Yelahanka, Bangalore",Bangalore,116400,465600,9.5,60,9778
https://www.spinny.com/buy-used-cars/bangalore/ford/ecosport/titanium-15-tivct-at-yelahanka-2014/16982571/,2014,Ford,EcoSport,petrol,463999,91500,automatic,"Yelahanka, Bangalore",Bangalore,92799,371200,9.5,60,7796
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/ciaz/zxi-at-whitefield-road-2016/24143246/,2016,Maruti,Ciaz,petrol,558000,53000,automatic,"Whitefield Road, Bangalore",Bangalore,111600,446400,9.5,60,9375
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/ciaz/alpha-at-petrol-whitefield-road-2020/19645818/,2020,Maruti,Ciaz,petrol,708000,109500,automatic,"Whitefield Road, Bangalore",Bangalore,141600,566400,9.5,60,11895
https://www.spinny.com/buy-used-cars/bangalore/kia/sonet/gtx-plus-15-at-yelahanka-2021/20837718/,2021,Kia,Sonet,diesel,986999,116000,automatic,"Yelahanka, Bangalore",Bangalore,197399,789600,9.5,60,16583
https://www.spinny.com/buy-used-cars/bangalore/datsun/redi-go/s-20162019-whitefield-road-2017/23489142/,2017,Datsun,Redi-GO,petrol,224000,50500,manual,"Whitefield Road, Bangalore",Bangalore,44800,179200,9.5,60,3764
https://www.spinny.com/buy-used-cars/bangalore/renault/kwid/10-rxt-amt-opt-malleshwaram-2020/25361781/,2020,Renault,Kwid,petrol,302000,97000,automatic,"Malleshwaram, Bangalore",Bangalore,60400,241600,9.5,60,5074
https://www.spinny.com/buy-used-cars/bangalore/mahindra/kuv100/k4-plus-6-str-btm-layout-2016/24899683/,2016,Mahindra,KUV100,petrol,275000,52000,manual,"BTM Layout, Bangalore",Bangalore,55000,220000,9.5,60,4620
https://www.spinny.com/buy-used-cars/bangalore/kia/seltos/htx-15-bellandur-outer-ring-road-2021/22980882/,2021,Kia,Seltos,petrol,1064000,56000,manual,"Outer Ring Road, Bangalore",Bangalore,212800,851200,9.5,60,17877
https://www.spinny.com/buy-used-cars/bangalore/tata/nano/twist-xt-malleshwaram-2014/24780749/,2014,Tata,Nano,petrol,155000,74000,manual,"Malleshwaram, Bangalore",Bangalore,31000,124000,9.5,60,2604
https://www.spinny.com/buy-used-cars/bangalore/hyundai/creta/sx-opt-turbo-dct-petrol-bellandur-outer-ring-road-2021/20606528/,2021,Hyundai,Creta,petrol,1249000,113500,automatic,"Outer Ring Road, Bangalore",Bangalore,249800,999200,9.5,60,20985
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/swift/lxi-12-bsiv-malleshwaram-2011/24243934/,2011,Maruti,Swift,petrol,267000,113500,manual,"Malleshwaram, Bangalore",Bangalore,53400,213600,9.5,60,4486
https://www.spinny.com/buy-used-cars/bangalore/honda/city/v-whitefield-2015/23233074/,2015,Honda,City,petrol,479000,90000,manual,"Whitefield, Bangalore",Bangalore,95800,383200,9.5,60,8048
https://www.spinny.com/buy-used-cars/bangalore/ford/figo/duratec-petrol-zxi-12-btm-layout-2011/24283409/,2011,Ford,Figo,petrol,198000,126000,manual,"BTM Layout, Bangalore",Bangalore,39600,158400,9.5,60,3327
https://www.spinny.com/buy-used-cars/bangalore/hyundai/verna/sx-o-15-turbo-petrol-dct-bellandur-outer-ring-road-2023/22618868/,2023,Hyundai,Verna,petrol,1431000,42500,automatic,"Outer Ring Road, Bangalore",Bangalore,286200,1144800,9.5,60,24043
https://www.spinny.com/buy-used-cars/bangalore/hyundai/i20/sportz-14-crdi-malleshwaram-2014/21260052/,2014,Hyundai,i20,diesel,433000,101000,manual,"Malleshwaram, Bangalore",Bangalore,86600,346400,9.5,60,7275
https://www.spinny.com/buy-used-cars/bangalore/ford/figo/duratec-petrol-exi-12-btm-layout-2012/23069771/,2012,Ford,Figo,petrol,219000,122000,manual,"BTM Layout, Bangalore",Bangalore,43800,175200,9.5,60,3680
https://www.spinny.com/buy-used-cars/bangalore/nissan/magnite/xv-premium-turbo-cvt-btm-layout-2021/21486855/,2021,Nissan,Magnite,petrol,652000,87000,automatic,"BTM Layout, Bangalore",Bangalore,130400,521600,9.5,60,10955
https://www.spinny.com/buy-used-cars/bangalore/hyundai/new-santro-11/sportz-executive-cng-malleshwaram-2022/20241792/,2022,Hyundai,New Santro 1.1,petrol+cng,539000,53000,manual,"Malleshwaram, Bangalore",Bangalore,107800,431200,9.5,60,9056
https://www.spinny.com/buy-used-cars/bangalore/hyundai/new-santro-11/sportz-executive-cng-malleshwaram-2021/21190285/,2021,Hyundai,New Santro 1.1,petrol+cng,560000,32500,manual,"Malleshwaram, Bangalore",Bangalore,112000,448000,9.5,60,9409
https://www.spinny.com/buy-used-cars/bangalore/skoda/superb/lk-tsi-at-bellandur-outer-ring-road-2021/21301490/,2021,Skoda,Superb,petrol,2037000,49500,automatic,"Outer Ring Road, Bangalore",Bangalore,407400,1629600,9.5,60,34225
https://www.spinny.com/buy-used-cars/bangalore/ford/ecosport/titanium-15l-tivct-btm-layout-2021/24397539/,2021,Ford,EcoSport,petrol,789000,42500,manual,"BTM Layout, Bangalore",Bangalore,157800,631200,9.5,60,13256
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/ertiga/zxi-plus-yelahanka-2023/24514630/,2023,Maruti,Ertiga,petrol,1052000,33500,manual,"Yelahanka, Bangalore",Bangalore,210400,841600,9.5,60,17675
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/baleno/zeta-12-whitefield-2018/23351860/,2018,Maruti,Baleno,petrol,534000,62500,manual,"Whitefield, Bangalore",Bangalore,106800,427200,9.5,60,8972
https://www.spinny.com/buy-used-cars/bangalore/maruti-suzuki/fronx/alpha-10l-turbo-6-at-bellandur-outer-ring-road-2024/23274640/,2024,Maruti,Fronx,petrol,1161000,18000,automatic,"Outer Ring Road, Bangalore",Bangalore,232200,928800,9.5,60,19507
